id,name,name_bn,name_en,category,subtype,latitude,longitude,district,address,phone,website,opening_hours,wheelchair,source,source_url
osm:node:736138142,BRAC INN,,,accommodation,hotel,23.7797895,90.4101407,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/736138142
osm:node:7108530237,BRRI Dormitory,,,accommodation,motel,23.9919332,90.4090634,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7108530237
osm:node:6579492671,BRRI Guest House,,,accommodation,guest_house,24.3716285,88.6607363,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6579492671
osm:node:12243694653,"BS Manda Homestay, Emangre",,,accommodation,guest_house,25.3412268,90.567397,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12243694653
osm:way:1374210270,BSMR Hall,,,accommodation,hostel,24.0126062,89.2783776,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1374210270
osm:way:1374210271,BSMR hall,,,accommodation,hostel,24.0122457,89.2785143,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1374210271
osm:way:596269212,BSRI Officer's Rest House,,,accommodation,guest_house,24.1146994,89.0791775,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/596269212
osm:node:11263849838,Baba Loknath,,,accommodation,guest_house,21.8805021,88.1907432,,,,,,yes,OpenStreetMap,https://www.openstreetmap.org/node/11263849838
osm:node:13511655645,Baba Loknath Hotel,,,accommodation,hotel,26.1746302,91.7312935,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13511655645
osm:node:13511655646,Baba Loknath Hotel & fast food,,,accommodation,hotel,26.174819,91.7312039,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13511655646
osm:node:10895790415,Baba Tourist Lodge,,,accommodation,hotel,25.5756553,91.8809701,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/10895790415
osm:node:13517182657,Babli Hotel,,,accommodation,hotel,26.1718783,91.7402909,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13517182657
osm:way:528003364,Babuganj Upazilla Parisad Rest House,,,accommodation,guest_house,22.8055008,90.302632,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/528003364
osm:node:10583190406,"Bachelor officers hostel(BOH), SFCL",,"Bachelor officers hostel(BOH), SFCL",accommodation,hostel,24.6547049,91.9417253,,,,,Mo-Su 09:00-16:00,,OpenStreetMap,https://www.openstreetmap.org/node/10583190406
osm:node:2820292775,Bachelor's Quarter,,,accommodation,hostel,24.7186476,90.4441358,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2820292775
osm:node:7048837891,Backpacker's Park,,,accommodation,hotel,22.5532416,88.3526617,,Park Street,+91 98300 66663,https://backpackerspark.com/,,,OpenStreetMap,https://www.openstreetmap.org/node/7048837891
osm:node:4646598189,Backpackers Sundarbans Eco-Village,ব্যাকপ্যাকার সুন্দরবন ইকো-ভিলেজ,Backpackers Sundarbans Eco-Village,accommodation,camp_site,22.1530745,88.8575842,,,+916290403668;+919836177140,,,,OpenStreetMap,https://www.openstreetmap.org/node/4646598189
osm:node:11187425188,"Badamtoli,eshan mohajan road, Salimpur, Chattogram",,,accommodation,hotel,22.3701766,91.7762274,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11187425188
osm:way:1286878206,Badr House,,,accommodation,hostel,23.5679351,89.1802487,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1286878206
osm:node:11786109341,"Bagdad Hotel & Biryani House, Chattogram Hathazari Road, Aturar Depo, Chattogram",,,accommodation,hotel,22.3821194,91.8292207,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11786109341
osm:node:10806919662,"Bagha Mamar Hotel, Rajshahi - Dhaka Hwy, Natore",,,accommodation,hotel,24.3957348,88.9351173,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/10806919662
osm:way:350862163,Baitun najat madrasha complex,,,accommodation,hostel,22.7984806,89.5629067,,Dokkhin Baniakhamar Main Road,,,,,OpenStreetMap,https://www.openstreetmap.org/way/350862163
osm:node:5153126791,Bakerganj Dak Banglow,,,accommodation,guest_house,22.5408394,90.3385829,,"বরিশাল সুবিদখালী সড়ক, Bakergonj",,,,,OpenStreetMap,https://www.openstreetmap.org/node/5153126791
osm:node:5153105744,Bakergonj Guest House,,,accommodation,guest_house,22.5394285,90.3449833,,"সাহেবগঞ্জ রোড, Bakergonj",,,,,OpenStreetMap,https://www.openstreetmap.org/node/5153105744
osm:node:7080121485,Balishira Resort,,Balishira Resort,accommodation,hotel,24.2940775,91.7655316,,Radhanagar,+8801766557760,https://balishiraresort.com/,,,OpenStreetMap,https://www.openstreetmap.org/node/7080121485
osm:node:2461308597,Balurghat Bhawan,,,accommodation,hotel,22.5810658,88.4247742,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2461308597
osm:way:533934057,Bandar Hotel,,,accommodation,hotel,22.4702105,89.6027697,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/533934057
osm:way:533541619,Bandor Hotel,,,accommodation,hotel,22.47146,89.6091617,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/533541619
osm:node:3955339113,Bangabandhu Hall,,,accommodation,hostel,23.4165518,91.1342718,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3955339113
osm:node:5151108922,Bangabandhu Safari park,,Bangabandhu Safari park,accommodation,camp_site,21.6777652,92.0777247,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5151108922
osm:way:499137205,Bangladesh Bank Guest House,,Bangladesh Bank Guest House,accommodation,hotel,24.3678022,88.5778845,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/499137205
osm:node:12014836335,Bangladesh Christian Student Hostel,,,accommodation,hostel,23.7597561,90.3721982,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12014836335
osm:way:251109271,Bangladesh Military Academy Camp,বাংলাদেশ মিলিটারি একাডেমি,Bangladesh Military Academy Camp,accommodation,camp_site,22.4253315,91.7541076,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/251109271
osm:node:4688447890,Bangladesh Scouts,,Bangladesh Scouts,accommodation,camp_site,24.0223203,90.2932311,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4688447890
osm:way:34582634,Bangladesh Tea Board Resort,,,accommodation,guest_house,24.3018563,91.760325,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/34582634
osm:node:4545901089,Banglar Don RK,,Banglar Don RK,accommodation,guest_house,23.7084315,90.473733,,Don Street,+8801911023687,,,,OpenStreetMap,https://www.openstreetmap.org/node/4545901089
osm:way:518293971,Banglo-1 (PGCL),,,accommodation,hotel,24.4214139,89.5995442,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/518293971
osm:way:518293972,Banglo-2 (PGCL-2),,,accommodation,hotel,24.4212751,89.5996396,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/518293972
osm:node:2595622977,Bansbari Lodge,,,accommodation,hotel,26.6587632,91.0005568,,,,https://www.assambengalnavigation.com/bansbari.php,,,OpenStreetMap,https://www.openstreetmap.org/node/2595622977
osm:node:6474293185,Banseisoh SHG Homestay,,,accommodation,guest_house,25.2432273,91.6628545,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6474293185
osm:node:4564538894,Baptist Missionary Society (BMS),,Baptist Missionary Society (BMS),accommodation,guest_house,22.5516943,88.3629465,,AJC Bose Road,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4564538894
osm:node:5901156674,Barishal Guest House,,,accommodation,hotel,22.6990818,90.3703031,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5901156674
osm:node:12976322142,Barman hotel,,,accommodation,hotel,26.1447296,91.7764966,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12976322142
osm:node:5156447419,Barobuya Guest House,,,accommodation,guest_house,25.0103928,92.0584854,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5156447419
osm:node:6165334785,Baroghop Community Centre,,Baroghop Community Centre,accommodation,camp_site,21.8038396,91.8585347,,Boroghop Union,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6165334785
osm:node:13339826501,Barsana Boutique Hotel,,,accommodation,hotel,22.5418977,88.3846615,,Seal Lane,033 4045 1111,https://www.barsanahotelkolkata.com/,24/7,,OpenStreetMap,https://www.openstreetmap.org/node/13339826501
osm:node:13516553681,Baruah's Inn,,,accommodation,hotel,26.1749123,91.7577877,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13516553681
osm:node:13677447760,Basak khana khajana,,,accommodation,motel,26.6396129,88.3116252,Darjeeling,"Hansquea, Dulurchhat",99475476265,,24/7,,OpenStreetMap,https://www.openstreetmap.org/node/13677447760
osm:node:11726430145,"Bashar Group, 92 Amir Hossain Dubhash Rd, Chattogram",,"Bashar Group, 92 Amir Hossain Dubhash Rd, Chattogram",accommodation,camp_site,22.320758,91.8154028,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11726430145
osm:node:4709507290,Bashati Bay Resort,,Bashati Bay Resort,accommodation,hotel,21.4203938,91.9819307,,Kolatoli Main Road,+8801779803971,https://www.bashatibayresort.com/,24/7,,OpenStreetMap,https://www.openstreetmap.org/node/4709507290
osm:node:4708001401,Bay Touch Hotel Coxs' Bazar,,Bay Touch Hotel Coxs' Bazar,accommodation,hotel,21.422869,91.9818074,,Kolatoli Road,+8801915458398,http://www.baytuch.com,,,OpenStreetMap,https://www.openstreetmap.org/node/4708001401
osm:node:4556214190,Baytul Belal,,Baytul Belal,accommodation,hostel,24.7624074,90.3933703,,Hamiduddin Road,+8809161844,,,,OpenStreetMap,https://www.openstreetmap.org/node/4556214190
osm:way:1422770966,Baywatch,,,accommodation,hotel,21.222978,92.0491219,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1422770966
osm:node:6786817661,Begom Rokeya Kormojibi Mohila Hostel,বেগম রোকেয়া কর্মজীবী মহিলা হোস্টেল,Begom Rokeya Kormojibi Mohila Hostel,accommodation,hostel,23.7435485,90.4268771,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6786817661
osm:node:3955339114,Begum Fouzunnessa Chowdhurani Hall,,,accommodation,hostel,23.4171773,91.1373912,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/3955339114
osm:node:2510801991,Begum Rokeya Hall,বেগম রোকেয়া হল,Begum Rokeya Hall,accommodation,hostel,24.8465248,89.3589599,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/2510801991
osm:node:11286212937,Beki jungle woods resort,,,accommodation,hotel,26.6586359,91.0050914,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11286212937
osm:node:10825562730,Bell-Islamia Hostel,,Bell-Islamia Hostel,accommodation,hostel,22.703328,90.3726403,,গির্জা মহল্লা,,,,,OpenStreetMap,https://www.openstreetmap.org/node/10825562730
osm:node:10303773709,Bella Vista,,,accommodation,guest_house,20.6045264,92.3270737,,,+8801715121263,,,,OpenStreetMap,https://www.openstreetmap.org/node/10303773709
osm:node:5309805521,Bengal Guest House,,,accommodation,guest_house,22.5420768,88.36461,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5309805521
osm:node:416019865,Bengal Inn,,,accommodation,hotel,23.7816833,90.414635,,Road 16,,,,,OpenStreetMap,https://www.openstreetmap.org/node/416019865
osm:way:1448557067,Bengal Inn,,,accommodation,hotel,22.5638275,88.3901448,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1448557067
osm:node:9640619618,Bengal loudge,,,accommodation,guest_house,22.5943321,88.3968214,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9640619618
osm:node:7007675785,Benjamin Guesthouse,,,accommodation,guest_house,25.204598,91.9134755,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7007675785
osm:node:9861653844,Best Western Alliance (Alliance Hotel & Resorts Ltd.),,,accommodation,hotel,22.3258135,91.81272,,"SKTC, 29, Agrabad C/A",,https://www.bestwesternalliance.com/,,,OpenStreetMap,https://www.openstreetmap.org/node/9861653844
osm:way:532946655,Best Western Plus Heritage,,Best Western Plus Heritage,accommodation,hotel,21.416818,91.9856679,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/532946655
osm:node:9591142794,Best Western Plus Maple Leaf,,,accommodation,hotel,23.8551664,90.4041363,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9591142794
osm:node:4954631390,BestWestern LaVinci,,,accommodation,hotel,23.75407,90.392085,,,+880 2-9119352,book.bestwestern.com,,,OpenStreetMap,https://www.openstreetmap.org/node/4954631390
osm:way:496387466,Betekrom Women Hostel,,,accommodation,hostel,23.7634635,90.3596215,,Tajmahal Road,,,,,OpenStreetMap,https://www.openstreetmap.org/way/496387466
osm:way:541857258,"Bgb Guest House, Lalmonirhat",,,accommodation,hostel,25.9110884,89.424477,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/541857258
osm:node:7059347942,Bhagirathi Guest House,,,accommodation,hotel,22.5577856,88.3544156,,,,,,no,OpenStreetMap,https://www.openstreetmap.org/node/7059347942
osm:node:4441996089,Bhammar's Inn,,Bhammar's Inn,accommodation,hotel,22.5264646,88.3577545,,Dover Road,+913340696136,,,,OpenStreetMap,https://www.openstreetmap.org/node/4441996089
osm:node:11947620957,Bhanu Lodge,,,accommodation,motel,26.1766224,91.7547253,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11947620957
osm:node:11939560477,Bhargav Inn,,,accommodation,hotel,26.1801988,91.7509141,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11939560477
osm:way:1198393001,Bhaskar House,,,accommodation,hostel,26.0878591,90.739572,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1198393001
osm:node:6393369986,Bhupendra chamlagain house,,Bhupendra chamlagain house,accommodation,guest_house,26.5753624,88.0682394,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6393369986
osm:node:4971404521,Bichitra's House,,Bichitra's House,accommodation,guest_house,23.7069864,90.4343932,,Dhaka-Mawa Highway,+8801911212008,,24/7,,OpenStreetMap,https://www.openstreetmap.org/node/4971404521
osm:node:13695502601,Bihar more binoy polly,,,accommodation,hotel,26.4410315,88.2539888,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13695502601
osm:node:6579596360,Bijoy Hotel,,,accommodation,hotel,25.7600565,89.2385912,,"Dhap, Rangpur",,,,,OpenStreetMap,https://www.openstreetmap.org/node/6579596360
osm:node:6846629239,Bindu Hotel & Restaurant,,,accommodation,hotel,24.3741212,88.603299,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6846629239
osm:node:13016771431,Bipanchi hotel,,,accommodation,hotel,26.1789838,91.8051436,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13016771431
osm:node:7410720572,Birampur Rest House,,,accommodation,hotel,25.3839257,88.9881735,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7410720572
osm:node:7410720573,Birampur Rest House,,,accommodation,hotel,25.383797,88.9883814,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/7410720573
osm:node:9521023366,Birampur Rest House,,,accommodation,hotel,25.3838931,88.9882952,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/9521023366
osm:node:11966324729,Birganj Cultural Group,,,accommodation,camp_site,25.8650925,88.6499369,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11966324729
osm:way:506955367,Biriyanir Dokan,,,accommodation,hotel,23.772843,90.3489349,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/506955367
osm:way:508907275,Biriyanir Dokan,,,accommodation,hotel,23.7730827,90.3526826,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/508907275
osm:way:1485377065,Bishal Palace Hotel,,,accommodation,hotel,26.6073786,89.4318855,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/1485377065
osm:node:6398624486,Bishal kafle (don)house,,Bishal kafle (don)house,accommodation,guest_house,26.5690564,88.0480524,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6398624486
osm:node:11282811941,"Bishmillah Hotel and Biriyani House Ltd, Port Link Rd, Abbas Para Halishahar, Chattogram",,,accommodation,hotel,22.3327402,91.7673497,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11282811941
osm:node:4549461889,Bishombor house,,Bishombor house,accommodation,guest_house,23.7100875,90.4085466,,Hindu Tample road (Shakhari Bazar),,,,,OpenStreetMap,https://www.openstreetmap.org/node/4549461889
osm:node:11939591064,Bishram Lodge,,,accommodation,hotel,26.1799761,91.7509494,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11939591064
osm:node:12914015301,Bishwanath Dhaam,,,accommodation,guest_house,22.6427043,88.454554,,Lane Number 14,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12914015301
osm:node:12833489361,"Bismillah Highway Hotel And Restaurant, Hotel",,,accommodation,hotel,24.4135197,89.5312017,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12833489361
osm:node:4623316790,Bismillah Hotel,,Bismillah Hotel,accommodation,hotel,23.7309546,90.4308901,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4623316790
osm:node:5729526500,Bismillah Hotel,,,accommodation,hotel,22.2352608,91.792835,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/5729526500
osm:node:13016737151,Bismillah Hotel,,,accommodation,hotel,26.1288411,91.779333,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/13016737151
osm:node:11726739759,"Bismillah Hotel & Restaurant, Sahid Faruk Road, North Jatrabari, Dhaka",,,accommodation,hotel,23.7099512,90.4335571,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11726739759
osm:node:12183649730,Bismillah Hotel And Biriyani House,,,accommodation,hotel,24.5451034,90.3995541,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/12183649730
osm:node:11716082185,"Bismillah Hotel, Dhaka - Barisal Highway, Mawa",,,accommodation,hotel,23.4737752,90.2560476,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/11716082185
osm:node:6669654597,Bismillah Tower Boys Hostel,,,accommodation,hostel,24.367189,88.6433661,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/6669654597
osm:way:536317681,Bismillah hostel বিসমিল্লাহ ছাত্রাবাস,,,accommodation,hostel,25.7057528,89.2627782,,,,,,,OpenStreetMap,https://www.openstreetmap.org/way/536317681
osm:node:4070628499,Bismillah hotel,,,accommodation,hotel,23.7551701,90.405505,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4070628499
osm:node:7196104986,Blissful Eyrie,,,accommodation,guest_house,26.1578522,91.8170066,,Borbari Main Road,+919599692372,,24/7,,OpenStreetMap,https://www.openstreetmap.org/node/7196104986
osm:node:4537372571,Blossom Hotel,,,accommodation,hotel,23.7975471,90.4251606,,,,,,,OpenStreetMap,https://www.openstreetmap.org/node/4537372571
